timestamp,tower_id,latency_sec,bandwidth,dropped_calls,total_calls,uptime_percent,network_type,operator,users_connected,download_speed_mbps,signal_strength_dbm,tower_load_percent,average_call_duration_sec,handover_success_rate,packet_loss_percent,jitter_ms,tower_temperature_c,battery_backup_hours,tower_age_years,maintenance_due,upload_speed_mbps,call_drop_reason,weather_condition,technician_notes,last_maintenance,tower_color,is_test_tower,tower_height_m,signal_icon,internal_code,notes,extra_flag,location_latitude,location_longitude,signal_strength_RSSI,signal_strength_RSRP,signal_strength_SINR,voip_metrics_jitter_ms,voip_metrics_packet_loss_percent,cluster,anomaly,pca1,pca2,recommendation
2025-09-09 15:05:00,TWR1090,0.481,24.0 Mbps,7,180,97.14,LTE,Vodafone UK,69,84.03,-94.76,35.58,157.8,96.38,0.27,10.07,23.4,3.9,6,True,33.61,Poor Voice Quality,Rainy,Rebooted system,2025-06-14,Grey,True,55.12,⚠️,INT50355,Temporary site,B,51.744185,-1.254134,-68.57,-99.51,-5.26,30.39,2.94,2,1,0.5519279852272384,-1.3188816795747558,📞 High jitter → Review routing paths / bandwidth
2025-09-09 15:10:00,TWR1089,0.561,88.41 Mbps,2,74,99.0,4G,EE,281,30.21,-109.1,54.69,66.8,99.87,2.7,6.33,27.2,3.1,5,False,12.08,Poor Voice Quality,Rainy,Checked cables,2025-06-23,Grey,True,39.51,✅,INT91112,Temporary site,C,50.825072,-0.13372,-109.33,-81.71,16.83,33.98,1.6800000000000002,3,1,-0.8334484062365817,0.24613045751946563,📞 Packet loss high → Optimize VoIP routing/codecs; 📞 High jitter → Review routing paths / bandwidth
2025-09-09 15:15:00,TWR1069,0.34900000000000003,87.36 Gbps,4,67,96.25,4G,O2,473,19.12,-84.07,64.87,276.9,85.02,2.05,1.9,18.3,10.7,20,True,7.65,Satisfactory,Sunny,,2025-08-16,Grey,True,52.1,🔇,INT76401,Pending upgrade,Z,51.455688,-2.590341,-113.07,-114.56,17.59,1.18,0.45,0,1,-0.3175380546690625,0.5611952496404137,📞 Packet loss high → Optimize VoIP routing/codecs; 🛠️ Old tower + maintenance due → Replace/upgrade tower
2025-09-09 15:20:00,TWR1001,0.20400000000000001,43.63 Mbps,10,58,98.81,LTE,Three,137,53.48,-93.79,22.46,41.2,96.29,3.95,11.45,42.1,11.1,13,False,21.39,Other,Cloudy,,2025-01-06,Red,True,98.06,📶,INT60400,Temporary site,B,51.744877,-1.266589,-98.66,-84.48,7.59,49.99,0.91,1,1,0.7903005690746527,1.4110425402852087,📞 Packet loss high → Optimize VoIP routing/codecs; 📞 High jitter → Review routing paths / bandwidth
2025-09-09 15:25:00,TWR1029,0.81,57.25 Gbps,0,144,95.57,LTE,Vodafone UK,118,59.52,-67.59,76.71,71.4,91.15,4.49,11.23,24.2,3.4,1,True,23.81,Other,Rainy,Rebooted system,2024-12-17,Red,False,34.29,🔇,INT23375,,Z,53.476393,-2.248559,-104.51,-123.03,16.49,33.25,0.62,3,1,-0.32272812597490613,0.19589360792923413,⚡ High latency → Check backhaul/core network; 📞 Packet loss high → Optimize VoIP routing/codecs; 📞 High jitter → Review routing paths / bandwidth
2025-09-09 15:30:00,TWR1088,0.223,36.42 Mbps,9,109,95.19,LTE,O2,72,81.97,-84.64,90.03,96.0,85.8,2.54,18.51,10.8,9.1,15,True,32.79,Poor Voice Quality,Foggy,,2024-08-24,Grey,False,89.54,⚠️,INT52892,,C,57.149604,-2.090183,-98.8,-127.79,2.96,49.91,4.78,0,1,2.370311869271864,0.4128243549671868,📞 Packet loss high → Optimize VoIP routing/codecs; 📞 High jitter → Review routing paths / bandwidth; 🛠️ Old tower + maintenance due → Replace/upgrade tower
2025-09-09 15:35:00,TWR1071,0.601,11.91 Mbps,5,109,96.95,4G,EE,329,26.39,-91.34,62.28,166.9,89.37,4.94,19.96,28.4,3.4,8,True,10.55,Other,Foggy,Checked cables,2024-08-25,Red,False,86.63,⚠️,INT83168,,C,54.975496,-1.617566,-62.01,-89.69,19.11,20.7,4.68,3,1,-0.0557987049545497,1.2193360834258988,📞 Packet loss high → Optimize VoIP routing/codecs
2025-09-09 15:40:00,TWR1019,0.858,24.71 Gbps,5,182,96.48,5G,O2,309,27.86,-83.34,59.74,182.4,85.73,2.63,1.23,42.2,9.9,14,False,11.14,Poor Voice Quality,Foggy,,2025-02-27,Red,False,80.07,⚠️,INT47187,,B,53.473859,-2.237964,-92.68,-99.12,5.76,1.8399999999999999,4.77,3,1,-0.4455884969848144,-0.543192549131641,⚡ High latency → Check backhaul/core network; 📞 Packet loss high → Optimize VoIP routing/codecs
2025-09-09 15:45:00,TWR1069,0.301,19.98 Mbps,0,191,96.94,LTE,Three,181,43.29,-73.48,27.18,77.2,99.39,1.25,6.36,26.2,10.4,10,False,17.32,Satisfactory,Rainy,No issues,2025-02-01,White,False,76.43,🔇,INT53280,Temporary site,C,54.97747,-1.612714,-96.35,-89.52,7.48,33.23,3.0,1,1,-1.4401251089147433,0.09595693114908042,📞 High jitter → Review routing paths / bandwidth
2025-09-09 15:50:00,TWR1024,0.486,67.09 Gbps,10,105,96.06,5G,O2,247,33.67,-64.53,65.75,256.4,89.09,1.6400000000000001,19.13,17.1,10.5,18,True,13.47,Other,Sunny,No issues,2025-05-21,Red,False,46.58,✅,INT95613,,B,53.484178,-2.249906,-83.46,-112.15,2.31,1.9,0.44,0,1,0.948804454039625,-0.1945661154588729,🛠️ Old tower + maintenance due → Replace/upgrade tower
2025-09-09 15:55:00,TWR1001,0.266,15.09 Mbps,0,162,99.57,4G,EE,494,18.38,-96.09,39.71,270.9,93.44,1.47,4.99,21.3,1.0,7,True,7.35,Satisfactory,Foggy,,2025-08-05,Grey,True,81.48,✅,INT20286,Legacy hardware,C,54.980088,-1.6095570000000001,-76.48,-130.28,4.41,49.51,3.12,1,1,-1.5745971300403288,0.5445879953423198,📞 High jitter → Review routing paths / bandwidth
2025-09-09 16:00:00,TWR1009,0.28300000000000003,69.1 Gbps,1,182,97.15,4G,O2,321,26.95,-100.13,91.29,166.5,88.91,1.8399999999999999,4.3,17.7,5.8,10,True,10.78,Other,Cloudy,Checked cables,2025-05-13,Red,False,52.77,🔇,INT44139,Temporary site,B,51.500346,-0.13034,-102.08,-112.02,-0.9,37.18,3.47,0,1,-0.16772314702826588,0.5811702761965509,📞 High jitter → Review routing paths / bandwidth
2025-09-09 16:05:00,TWR1083,0.266,66.31 Mbps,10,122,96.75,LTE,Three,444,20.24,-66.59,63.66,57.5,85.51,2.56,9.76,33.5,3.4,16,True,8.1,Poor Voice Quality,Sunny,Rebooted system,2025-01-09,White,True,91.16,⚠️,INT32361,,C,57.15424,-2.097474,-81.63,-105.07,16.34,14.76,0.7000000000000001,0,1,0.9099839906083306,0.9347520994366092,📞 Packet loss high → Optimize VoIP routing/codecs; 🛠️ Old tower + maintenance due → Replace/upgrade tower
2025-09-09 16:10:00,TWR1092,0.918,62.98 Mbps,6,101,95.81,LTE,EE,417,21.41,-99.92,75.4,230.1,94.36,4.11,10.98,39.1,10.3,13,True,8.57,Satisfactory,Sunny,,2025-03-05,Red,False,93.41,✅,INT27746,Pending upgrade,A,51.504585,-0.11953699999999999,-111.34,-126.06,1.27,21.88,3.19,3,1,0.006005608561246355,0.06695248675184466,⚡ High latency → Check backhaul/core network; 📞 Packet loss high → Optimize VoIP routing/codecs; 🛠️ Old tower + maintenance due → Replace/upgrade tower
2025-09-09 16:15:00,TWR1091,0.61,91.57 Mbps,2,133,98.67,4G,EE,26,131.58,-74.41,40.97,86.3,95.06,0.09,8.99,31.5,7.7,6,True,52.63,Satisfactory,Foggy,Rebooted system,2024-10-16,White,False,72.74,🔇,INT29562,Pending upgrade,B,51.75738,-1.250715,-95.73,-110.78,22.31,41.06,4.17,2,-1,0.4332224909063204,-2.160566892337182,📞 High jitter → Review routing paths / bandwidth; 🚨 Anomaly detected → Send field engineer
2025-09-09 16:20:00,TWR1044,0.639,16.17 Mbps,9,191,98.29,LTE,Vodafone UK,350,25.0,-69.64,38.06,216.9,97.43,0.44,6.43,32.0,5.5,13,False,10.0,Poor Voice Quality,Foggy,Checked cables,2025-03-08,Grey,True,83.79,✅,INT30655,Temporary site,C,55.956744,-3.188676,-115.61,-83.04,9.03,43.31,1.76,3,1,-0.16250944568364428,-1.052363282256758,📞 High jitter → Review routing paths / bandwidth
2025-09-09 16:25:00,TWR1016,0.735,37.44 Gbps,0,159,95.03,4G,EE,292,29.24,-60.01,46.24,294.9,97.25,3.54,10.3,24.7,2.8,13,False,11.7,Other,Rainy,,2024-12-13,Red,True,62.61,⚠️,INT21718,Pending upgrade,A,57.145293,-2.091192,-115.59,-90.42,27.04,16.77,4.93,3,1,-1.4808402154641935,0.24084872043782707,⚡ High latency → Check backhaul/core network; 📞 Packet loss high → Optimize VoIP routing/codecs
2025-09-09 16:30:00,TWR1095,0.28800000000000003,26.66 Mbps,4,192,97.03,5G,Vodafone UK,473,19.12,-69.35,74.78,76.4,91.27,2.41,4.93,11.4,10.4,14,True,7.65,Satisfactory,Foggy,No issues,2025-07-31,Grey,False,38.58,📶,INT56542,Pending upgrade,Z,51.455274,-2.597817,-117.31,-138.12,7.22,5.06,4.39,0,1,-0.04123660537102535,0.8865583046816594,📞 Packet loss high → Optimize VoIP routing/codecs; 🛠️ Old tower + maintenance due → Replace/upgrade tower
2025-09-09 16:35:00,TWR1036,0.803,20.36 Gbps,6,101,95.98,5G,Vodafone UK,34,119.05,-78.31,75.92,234.7,97.91,0.87,18.52,43.7,4.4,10,True,47.62,Other,Cloudy,,2025-05-12,Blue,True,49.95,📶,INT58383,Temporary site,C,55.945479,-3.196498,-111.21,-80.3,23.71,22.81,1.48,2,1,1.5860981872710476,-2.1888820413440553,⚡ High latency → Check backhaul/core network
2025-09-09 16:40:00,TWR1080,0.386,49.23 Mbps,4,93,97.24,LTE,Vodafone UK,297,28.82,-102.78,45.61,236.8,91.32,4.43,18.35,38.9,5.0,9,False,11.53,,Cloudy,,2025-05-02,Blue,True,67.02,✅,INT37203,Pending upgrade,C,50.821518,-0.12748,-95.02,-106.54,-6.28,48.64,2.24,1,1,-0.4082067905599951,1.5024921286843622,📞 Packet loss high → Optimize VoIP routing/codecs; 📞 High jitter → Review routing paths / bandwidth
2025-09-09 16:45:00,TWR1091,0.9510000000000001,6.41 Mbps,4,89,98.53,5G,Vodafone UK,395,22.47,-87.3,50.88,281.5,85.98,2.55,2.93,36.8,8.4,8,True,8.99,Poor Voice Quality,Rainy,Checked cables,2025-03-20,Blue,True,71.72,🔇,INT36774,Pending upgrade,C,53.399677,-2.984948,-101.06,-121.35,19.16,17.31,1.21,3,1,-0.9890110982964008,-0.7491585204427238,⚡ High latency → Check backhaul/core network; 📞 Packet loss high → Optimize VoIP routing/codecs
2025-09-09 16:50:00,TWR1034,0.24,96.55 Gbps,5,114,97.69,4G,Vodafone UK,336,25.91,-96.6,75.15,186.9,99.76,0.74,17.26,28.4,8.9,12,False,10.36,Satisfactory,Cloudy,,2025-01-13,White,True,30.73,⚠️,INT30504,Legacy hardware,B,51.754598,-1.257163,-99.13,-123.54,0.8200000000000001,26.77,0.36,0,1,0.19614719719704365,0.1305359864573846,✅ Tower healthy
2025-09-09 16:55:00,TWR1090,0.203,79.57 Mbps,6,178,97.05,4G,Three,423,21.14,-97.33,80.53,258.9,97.71,4.97,11.84,10.1,3.9,8,True,8.46,Other,Rainy,No issues,2024-10-02,White,False,37.43,📶,INT56002,,B,50.81722,-0.14607799999999999,-95.97,-137.16,18.0,22.56,2.32,0,1,0.7331568286575465,2.277835854790767,📞 Packet loss high → Optimize VoIP routing/codecs
2025-09-09 17:00:00,TWR1005,0.9440000000000001,93.65 Gbps,1,163,97.04,LTE,Vodafone UK,316,27.32,-107.73,79.09,275.5,95.19,3.36,7.62,30.6,11.3,15,True,10.93,Poor Voice Quality,Rainy,No issues,2025-03-05,White,True,67.27,📶,INT53980,,B,54.970599,-1.620692,-114.28,-104.99,29.17,34.23,2.77,3,1,-0.8308845704941601,-0.36074399588897255,⚡ High latency → Check backhaul/core network; 📞 Packet loss high → Optimize VoIP routing/codecs; 📞 High jitter → Review routing paths / bandwidth; 🛠️ Old tower + maintenance due → Replace/upgrade tower
2025-09-09 17:05:00,TWR1041,0.443,62.05 Mbps,7,70,98.02,LTE,Three,301,28.49,-107.7,71.84,242.7,97.88,2.12,12.35,13.8,6.8,19,False,11.4,Other,Sunny,No issues,2024-12-12,Red,False,68.58,✅,INT22334,,A,53.399292,-2.996285,-96.39,-123.31,1.79,5.41,3.93,0,1,0.48468582248196174,0.22904578102053308,📞 Packet loss high → Optimize VoIP routing/codecs
2025-09-09 17:10:00,TWR1085,0.619,55.44 Gbps,9,143,98.34,5G,Three,154,49.02,-79.28,94.18,286.7,99.32,1.6400000000000001,4.99,17.4,6.3,10,True,19.61,Poor Voice Quality,Rainy,Rebooted system,2025-03-13,White,False,98.26,📶,INT37942,Legacy hardware,Z,55.946172,-3.187668,-63.27,-99.52,11.55,47.83,2.31,0,1,1.5046887634913342,-0.6741503243805809,📞 High jitter → Review routing paths / bandwidth
2025-09-09 17:15:00,TWR1054,0.23500000000000001,85.23 Gbps,7,173,97.17,4G,EE,484,18.73,-105.04,26.63,199.0,90.56,0.38,2.9,29.9,11.7,3,False,7.49,Satisfactory,Rainy,Rebooted system,2025-01-31,White,False,57.77,⚠️,INT91560,Temporary site,A,57.146511,-2.099809,-116.68,-136.38,24.84,39.24,1.25,1,1,-0.5667700885612648,0.021043972432774522,📞 High jitter → Review routing paths / bandwidth
2025-09-09 17:20:00,TWR1052,0.203,14.85 Gbps,8,85,96.13,5G,O2,220,37.04,-94.85,84.08,136.9,86.31,2.91,6.78,30.3,0.1,1,False,14.81,Satisfactory,Rainy,,2024-09-11,Red,True,74.04,🔇,INT45180,Temporary site,B,51.511217,-0.131627,-109.75,-81.32,29.64,20.13,0.41000000000000003,0,1,1.3180918989654096,1.11084261178126,📞 Packet loss high → Optimize VoIP routing/codecs
2025-09-09 17:25:00,TWR1093,0.203,61.89 Mbps,9,64,99.92,4G,Vodafone UK,41,109.89,-73.94,73.9,299.0,91.09,0.97,18.32,20.1,11.8,5,True,43.96,Other,Sunny,No issues,2025-03-15,White,False,81.61,📶,INT31897,Legacy hardware,C,51.75495,-1.2563469999999999,-61.56,-133.08,14.64,11.65,3.35,2,-1,2.433960491819644,-0.5719792571857282,🚨 Anomaly detected → Send field engineer
2025-09-09 17:30:00,TWR1046,0.731,65.66 Mbps,5,167,98.32,5G,Vodafone UK,331,26.25,-78.88,60.97,293.8,85.23,2.51,12.18,14.2,4.3,1,False,10.5,Other,Foggy,No issues,2025-08-04,Blue,True,44.08,⚠️,INT52693,Legacy hardware,C,57.148321,-2.085495,-99.9,-114.23,0.79,48.89,3.48,3,1,-0.35594737856382747,-0.26448309296405176,⚡ High latency → Check backhaul/core network; 📞 Packet loss high → Optimize VoIP routing/codecs; 📞 High jitter → Review routing paths / bandwidth
2025-09-09 17:35:00,TWR1058,0.583,57.09 Mbps,5,179,99.76,LTE,Vodafone UK,485,18.69,-75.59,98.82,260.8,90.37,0.09,17.3,15.8,3.1,8,True,7.48,Satisfactory,Foggy,,2025-07-02,Red,False,34.9,⚠️,INT23060,Legacy hardware,C,57.15052,-2.088105,-98.9,-107.46,-6.51,22.74,0.12,0,1,0.2382407679625001,-0.9669582344561507,⚠️ Tower overloaded → Add capacity / load balancing
2025-09-09 17:40:00,TWR1076,0.436,30.06 Gbps,10,117,96.26,LTE,Three,458,19.69,-88.6,52.2,256.6,90.5,1.32,5.95,44.0,6.4,12,True,7.87,Other,Foggy,Checked cables,2025-05-31,Red,False,52.32,📶,INT11512,,B,51.451712,-2.597736,-90.63,-130.5,17.32,15.33,1.5,1,1,0.44510748383824955,-0.07859737669000665,🛠️ Old tower + maintenance due → Replace/upgrade tower
2025-09-09 17:45:00,TWR1040,0.5670000000000001,55.35 Mbps,3,122,99.55,5G,O2,206,39.06,-67.41,25.52,156.6,93.96,2.33,14.5,35.0,7.0,20,True,15.62,,Cloudy,,2024-10-03,Blue,False,92.35,⚠️,INT89118,,Z,52.481184999999996,-1.896107,-115.77,-97.82,15.47,10.79,3.86,1,1,-1.11854856524553,-0.04822817552037461,📞 Packet loss high → Optimize VoIP routing/codecs; 🛠️ Old tower + maintenance due → Replace/upgrade tower
2025-09-09 17:50:00,TWR1064,0.99,54.87 Gbps,6,113,96.32,LTE,EE,354,24.75,-83.07,62.08,253.5,89.76,0.74,13.98,40.9,4.7,15,True,9.9,Poor Voice Quality,Rainy,,2024-12-18,Blue,True,98.63,📶,INT52416,Legacy hardware,C,55.94458,-3.192137,-103.58,-123.35,23.24,45.75,0.24,3,1,-0.4984133816809093,-1.7551914977020493,⚡ High latency → Check backhaul/core network; 📞 High jitter → Review routing paths / bandwidth; 🛠️ Old tower + maintenance due → Replace/upgrade tower
2025-09-09 17:55:00,TWR1036,0.443,60.92 Mbps,1,98,95.12,LTE,O2,305,28.17,-62.92,30.94,44.0,97.14,4.47,12.61,15.3,7.5,16,False,11.27,Poor Voice Quality,Sunny,,2024-08-29,White,False,71.96,⚠️,INT86558,,C,57.158144,-2.095281,-90.35,-133.12,-3.5300000000000002,14.56,4.35,1,1,-1.3284517656239057,1.4177073787628687,📞 Packet loss high → Optimize VoIP routing/codecs
2025-09-09 18:00:00,TWR1068,0.532,25.85 Mbps,8,196,96.04,LTE,EE,427,20.96,-108.86,64.01,229.4,97.48,1.24,14.13,19.4,3.7,11,False,8.39,Poor Voice Quality,Cloudy,No issues,2025-01-17,Red,True,99.05,✅,INT94998,,Z,51.444633,-2.595582,-98.83,-127.04,4.87,43.56,2.77,0,1,0.2502750817726653,-0.34847018697562776,📞 High jitter → Review routing paths / bandwidth
2025-09-09 18:05:00,TWR1086,0.28800000000000003,72.99 Mbps,3,94,97.2,4G,Vodafone UK,410,21.74,-104.43,54.42,184.2,98.83,3.98,1.24,14.0,0.8,4,True,8.7,Other,Cloudy,No issues,2025-05-24,Red,True,49.55,⚠️,INT19993,Legacy hardware,C,50.827829,-0.14466199999999999,-103.6,-138.95,10.0,20.65,0.5700000000000001,1,1,-0.4930039745316516,1.6184391727095422,📞 Packet loss high → Optimize VoIP routing/codecs
2025-09-09 18:10:00,TWR1031,0.839,8.07 Mbps,3,86,98.49,LTE,Three,387,22.88,-89.69,34.98,236.3,97.62,1.77,10.41,33.0,7.0,6,False,9.15,Poor Voice Quality,Sunny,No issues,2024-08-26,White,False,30.99,✅,INT32180,,B,53.487932,-2.251243,-92.4,-125.66,25.46,42.2,3.89,3,1,-1.4612197890718344,-0.8329836115693641,⚡ High latency → Check backhaul/core network; 📞 High jitter → Review routing paths / bandwidth
2025-09-09 18:15:00,TWR1009,0.8320000000000001,70.87 Gbps,9,113,99.31,LTE,Vodafone UK,183,42.92,-74.84,30.7,74.9,91.86,0.29,2.22,10.2,7.7,12,False,17.17,Poor Voice Quality,Foggy,No issues,2024-10-26,Grey,True,38.35,✅,INT77246,Pending upgrade,C,51.497841,-0.127642,-80.24,-98.0,27.26,23.35,3.16,3,1,-0.16448889328519709,-1.793118771222186,⚡ High latency → Check backhaul/core network
2025-09-09 18:20:00,TWR1038,0.56,49.65 Mbps,3,96,95.21,5G,EE,119,59.17,-76.76,90.58,273.2,95.93,2.03,18.16,17.7,11.0,2,True,23.67,Other,Foggy,Checked cables,2025-05-16,Grey,False,61.31,📶,INT71335,Pending upgrade,B,55.955496,-3.188787,-106.08,-119.98,23.43,29.29,3.38,0,1,0.5498382536766067,-0.3773013329379188,📞 Packet loss high → Optimize VoIP routing/codecs
2025-09-09 18:25:00,TWR1012,0.47100000000000003,66.48 Gbps,3,112,99.37,4G,EE,226,36.23,-105.97,75.1,284.9,98.15,0.61,15.98,31.0,6.8,19,False,14.49,Satisfactory,Cloudy,No issues,2025-06-11,White,False,66.19,⚠️,INT69954,Legacy hardware,A,51.759487,-1.255095,-97.04,-133.98,25.56,44.8,4.47,0,1,-0.19453561568668531,-0.5958392302893744,📞 High jitter → Review routing paths / bandwidth
2025-09-09 18:30:00,TWR1012,0.275,51.51 Gbps,4,176,95.06,5G,EE,355,24.69,-101.89,84.73,104.0,93.22,4.89,2.08,23.5,1.4,9,True,9.88,Satisfactory,Rainy,,2024-09-10,Blue,True,97.17,✅,INT31401,Legacy hardware,C,55.962025,-3.196822,-99.96,-88.49,28.2,42.46,0.5,0,1,0.4411846276793207,2.044666367794941,📞 Packet loss high → Optimize VoIP routing/codecs; 📞 High jitter → Review routing paths / bandwidth
2025-09-09 18:35:00,TWR1039,0.232,97.7 Gbps,5,154,99.51,4G,O2,466,19.38,-60.38,33.69,184.2,88.88,2.58,12.02,25.1,4.1,20,True,7.75,Poor Voice Quality,Foggy,Checked cables,2024-08-27,Blue,False,78.97,✅,INT79583,Pending upgrade,A,57.151793,-2.0973,-65.78,-82.02,14.79,3.92,1.25,1,1,-0.6338177707781797,1.0930991005013102,📞 Packet loss high → Optimize VoIP routing/codecs; 🛠️ Old tower + maintenance due → Replace/upgrade tower
2025-09-09 18:40:00,TWR1051,0.976,56.24 Gbps,10,66,95.99,LTE,Three,350,25.0,-82.75,25.68,114.1,95.53,1.6099999999999999,13.55,30.5,10.8,12,False,10.0,Poor Voice Quality,Sunny,,2025-07-15,Blue,True,52.58,📶,INT84147,Pending upgrade,A,53.410844,-2.994663,-77.38,-115.38,8.78,12.5,2.16,3,1,-0.4142279524075715,-1.3536932560674229,⚡ High latency → Check backhaul/core network
2025-09-09 18:45:00,TWR1086,0.183,56.5 Gbps,8,163,96.59,5G,Vodafone UK,37,114.94,-95.29,83.53,247.5,99.86,1.81,6.51,25.9,3.8,4,False,45.98,Other,Sunny,,2025-02-17,White,True,72.17,🔇,INT76143,Pending upgrade,B,54.985011,-1.608679,-81.23,-132.35,17.0,48.98,4.69,2,1,2.604511510001745,-0.16155986378861326,📞 High jitter → Review routing paths / bandwidth
2025-09-09 18:50:00,TWR1027,0.9560000000000001,92.9 Gbps,0,133,99.35,4G,EE,377,23.42,-109.93,68.4,128.9,90.09,3.08,11.6,14.3,9.3,6,False,9.37,Satisfactory,Cloudy,No issues,2025-05-15,Red,False,63.43,📶,INT49139,Pending upgrade,B,52.477876,-1.8904779999999999,-74.77,-91.64,14.61,3.39,2.8,3,1,-1.3353577659557003,-0.47369231064464123,⚡ High latency → Check backhaul/core network; 📞 Packet loss high → Optimize VoIP routing/codecs
2025-09-09 18:55:00,TWR1099,0.399,31.15 Gbps,9,185,99.97,5G,O2,180,43.48,-88.76,73.19,200.1,95.7,4.85,14.4,15.9,3.2,12,False,17.39,Poor Voice Quality,Sunny,Checked cables,2025-04-11,Grey,True,42.45,⚠️,INT69509,Temporary site,B,51.498125,-0.118181,-93.7,-121.85,23.38,13.28,3.43,0,1,1.3741792785498879,1.4651706947532217,📞 Packet loss high → Optimize VoIP routing/codecs
2025-09-09 19:00:00,TWR1067,0.301,56.65 Gbps,6,125,95.27,5G,O2,340,25.64,-69.22,22.82,243.0,89.84,1.35,6.69,10.9,4.9,3,True,10.26,Satisfactory,Sunny,,2025-05-23,White,False,86.75,📶,INT55045,Legacy hardware,C,51.76022,-1.2629329999999999,-76.81,-137.69,19.07,3.16,1.9500000000000002,1,1,-0.6984514723396933,0.2576065369464904,✅ Tower healthy
2025-09-09 19:05:00,TWR1044,0.269,19.84 Gbps,9,188,96.85,LTE,Vodafone UK,46,104.17,-66.69,58.31,212.4,93.11,4.1,8.05,43.3,9.2,5,True,41.67,Poor Voice Quality,Rainy,,2025-02-03,Grey,False,30.64,🔇,INT72376,,B,53.413426,-2.996352,-99.07,-112.42,19.9,42.46,0.9,2,1,2.1784771435800403,0.8120565255557085,📞 Packet loss high → Optimize VoIP routing/codecs; 📞 High jitter → Review routing paths / bandwidth
2025-09-09 19:10:00,TWR1037,0.9,86.47 Mbps,10,140,99.68,LTE,EE,318,27.17,-79.1,84.5,278.0,97.17,0.89,3.88,31.4,0.1,8,True,10.87,Other,Sunny,No issues,2025-02-16,Red,True,41.74,✅,INT24224,,C,51.445136,-2.5919179999999997,-65.16,-95.09,10.59,28.95,4.45,3,1,0.8393954590995804,-1.5258304758546621,⚡ High latency → Check backhaul/core network
2025-09-09 19:15:00,TWR1013,0.15,19.82 Mbps,6,137,95.07,5G,EE,153,49.26,-88.22,47.08,56.6,90.46,4.75,3.81,27.0,9.9,13,True,19.7,Other,Rainy,,2024-10-14,Blue,True,74.51,✅,INT67308,Pending upgrade,A,51.514761,-0.127937,-115.86,-117.69,10.47,10.24,1.76,1,1,0.5647730643913637,2.0168219101569247,📞 Packet loss high → Optimize VoIP routing/codecs; 🛠️ Old tower + maintenance due → Replace/upgrade tower
2025-09-09 19:20:00,TWR1033,0.42,12.79 Gbps,1,106,99.28,4G,Three,461,19.57,-107.58,75.43,72.7,94.47,3.11,1.13,27.4,8.3,5,True,7.83,Other,Sunny,Checked cables,2025-02-15,White,False,33.48,🔇,INT46272,Pending upgrade,Z,55.95771,-3.193098,-86.9,-83.56,-1.23,40.83,3.92,0,1,-0.6423804701479487,0.9170682259570565,📞 Packet loss high → Optimize VoIP routing/codecs; 📞 High jitter → Review routing paths / bandwidth
2025-09-09 19:25:00,TWR1009,0.526,84.49 Mbps,8,176,96.75,5G,Three,140,52.63,-88.06,87.94,216.9,88.23,2.51,11.81,27.9,2.0,6,False,21.05,Other,Rainy,No issues,2024-09-20,White,False,94.94,📶,INT95927,Pending upgrade,B,51.445633,-2.578718,-90.64,-134.11,4.41,18.99,4.7,0,1,1.3849764243862033,-0.05169170420636329,📞 Packet loss high → Optimize VoIP routing/codecs
2025-09-09 19:30:00,TWR1013,0.318,19.56 Gbps,2,168,97.72,LTE,Vodafone UK,492,18.45,-87.81,80.46,140.2,86.89,0.71,19.62,16.2,0.9,17,True,7.38,Poor Voice Quality,Foggy,,2025-04-03,Red,False,36.53,🔇,INT51024,,C,50.830506,-0.14110899999999998,-90.6,-103.25,-3.31,38.92,3.1,0,1,-0.4549095857458926,0.030109807121217153,📞 High jitter → Review routing paths / bandwidth; 🛠️ Old tower + maintenance due → Replace/upgrade tower
2025-09-09 19:35:00,TWR1085,0.8180000000000001,29.65 Gbps,9,75,95.82,LTE,Vodafone UK,51,99.01,-99.19,47.37,256.8,97.96,0.44,12.47,20.8,10.4,6,True,39.6,Satisfactory,Sunny,,2025-06-17,Blue,False,83.26,📶,INT35330,,A,51.451404,-2.593588,-64.89,-120.59,-1.3,34.97,1.5,2,1,1.1761329888301548,-2.2606218406532324,⚡ High latency → Check backhaul/core network; 📞 High jitter → Review routing paths / bandwidth
2025-09-09 19:40:00,TWR1063,0.424,45.65 Mbps,6,69,99.85,4G,Vodafone UK,423,21.14,-75.91,10.3,89.2,99.3,2.71,13.09,26.3,2.8,8,False,8.46,Other,Cloudy,Checked cables,2024-10-12,White,False,95.09,📶,INT72284,Pending upgrade,Z,51.747124,-1.2551,-62.63,-132.93,21.22,35.82,0.9400000000000001,1,1,-1.0371572927274602,0.6422188169730078,📞 Packet loss high → Optimize VoIP routing/codecs; 📞 High jitter → Review routing paths / bandwidth
2025-09-09 19:45:00,TWR1037,0.731,38.87 Mbps,4,106,95.43,LTE,O2,468,19.31,-108.98,80.06,296.5,99.19,1.96,18.46,15.6,4.1,2,False,7.72,Poor Voice Quality,Cloudy,Rebooted system,2025-05-13,White,False,77.19,✅,INT62502,Pending upgrade,C,52.488542,-1.883817,-89.29,-129.58,21.89,36.72,3.91,0,1,-0.31234443353492053,-0.44369365979030984,⚡ High latency → Check backhaul/core network; 📞 High jitter → Review routing paths / bandwidth
